traceID,spanID,process.serviceName,operationName,startTimeMillis,startTime,tags,references,tags.0.type,tags.0.key,tags.0.value,tags.1.type,tags.1.key,tags.1.value,tags.2.type,tags.2.key,tags.2.value,tags.3.type,tags.3.key,tags.3.value,tags.4.type,tags.4.key,tags.4.value,tags.5.type,tags.5.key,tags.5.value,tags.6.type,tags.6.key,tags.6.value,tags.7.type,tags.7.key,tags.7.value,tags.8.type,tags.8.key,tags.8.value,tags.9.type,tags.9.key,tags.9.value,references.0.refType,references.0.spanID,references.0.traceID,tags.10.type,tags.10.key,tags.10.value,timeStamp
1253e56e2effb6e0,1253e56e2effb6e0,nginx-web-server,/wrk2-api/post/compose,1669695931024,1669695931024000,,,string,sampler.type,probabilistic,float64,sampler.param,0.2,int64,http.status_code,200,string,http.status_line,,string,component,nginx,string,nginx.worker_pid,8,string,peer.address,172.18.0.1:60610,string,http.method,POST,string,http.url,http://localhost:8080/wrk2-api/post/compose,string,http.host,localhost:8080,,,,,,,2022-11-29 04:25:31.024000
1253e56e2effb6e0,7226ed8348c0673,nginx-web-server,/wrk2-api/post/compose,1669695931024,1669695931024710,,,string,component,nginx,string,nginx.worker_pid,8.0,string,peer.address,172.18.0.1:60610,string,http.method,POST,string,http.url,http://localhost:8080/wrk2-api/post/compose,string,http.host,localhost:8080,int64,http.status_code,200,string,http.status_line,,,,,,,,CHILD_OF,1253e56e2effb6e0,1253e56e2effb6e0,,,,2022-11-29 04:25:31.024710
1253e56e2effb6e0,7ce9cd5faf6c9cdd,nginx-web-server,compose_post_client,1669695931024,1669695931024850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,7226ed8348c0673,1253e56e2effb6e0,,,,2022-11-29 04:25:31.024850
1253e56e2effb6e0,2e2f4b640421dfc8,compose-post-service,compose_post_server,1669695931025,1669695931025137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,7ce9cd5faf6c9cdd,1253e56e2effb6e0,,,,2022-11-29 04:25:31.025137
1253e56e2effb6e0,9fb6ba79eb16e27f,compose-post-service,compose_text_client,1669695931025,1669695931025309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,2e2f4b640421dfc8,1253e56e2effb6e0,,,,2022-11-29 04:25:31.025309
1253e56e2effb6e0,130adf84ef2f3f24,compose-post-service,compose_unique_id_client,1669695931025,1669695931025318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,2e2f4b640421dfc8,1253e56e2effb6e0,,,,2022-11-29 04:25:31.025318
1253e56e2effb6e0,7f325d17d4d604cb,compose-post-service,compose_media_client,1669695931025,1669695931025385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,2e2f4b640421dfc8,1253e56e2effb6e0,,,,2022-11-29 04:25:31.025385
1253e56e2effb6e0,fbd4cacf6ee707be,text-service,compose_text_server,1669695931025,1669695931025427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,9fb6ba79eb16e27f,1253e56e2effb6e0,,,,2022-11-29 04:25:31.025427
1253e56e2effb6e0,72894419539fcb4b,compose-post-service,compose_creator_client,1669695931025,1669695931025440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,2e2f4b640421dfc8,1253e56e2effb6e0,,,,2022-11-29 04:25:31.025440
1253e56e2effb6e0,b9be34270661c601,unique-id-service,compose_unique_id_server,1669695931025,1669695931025530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,130adf84ef2f3f24,1253e56e2effb6e0,,,,2022-11-29 04:25:31.025530
1253e56e2effb6e0,6d7738e2b785b0be,media-service,compose_media_server,1669695931025,1669695931025653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,7f325d17d4d604cb,1253e56e2effb6e0,,,,2022-11-29 04:25:31.025653
1253e56e2effb6e0,cdb1b751419a27cc,text-service,compose_user_mentions_client,1669695931025,1669695931025718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,fbd4cacf6ee707be,1253e56e2effb6e0,,,,2022-11-29 04:25:31.025718
1253e56e2effb6e0,cebad7a369f20b45,user-service,compose_creator_server,1669695931025,1669695931025772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,72894419539fcb4b,1253e56e2effb6e0,,,,2022-11-29 04:25:31.025772
1253e56e2effb6e0,4297f18434e527f2,text-service,compose_urls_client,1669695931025,1669695931025780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,fbd4cacf6ee707be,1253e56e2effb6e0,,,,2022-11-29 04:25:31.025780
1253e56e2effb6e0,4b3cefb5937791d9,url-shorten-service,compose_urls_server,1669695931025,1669695931025918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,4297f18434e527f2,1253e56e2effb6e0,,,,2022-11-29 04:25:31.025918
1253e56e2effb6e0,afad309b761367ab,url-shorten-service,url_mongo_insert_client,1669695931025,1669695931025989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,4b3cefb5937791d9,1253e56e2effb6e0,,,,2022-11-29 04:25:31.025989
1253e56e2effb6e0,a2c8d5065b211c29,user-mention-service,compose_user_mentions_server,1669695931026,1669695931026051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,cdb1b751419a27cc,1253e56e2effb6e0,,,,2022-11-29 04:25:31.026051
1253e56e2effb6e0,bea54e446983aee2,user-mention-service,compose_user_mentions_memcached_get_client,1669695931026,1669695931026067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,a2c8d5065b211c29,1253e56e2effb6e0,,,,2022-11-29 04:25:31.026067
1253e56e2effb6e0,238b4fd4d03f1194,user-mention-service,compose_user_mentions_mongo_find_client,1669695931026,1669695931026526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,a2c8d5065b211c29,1253e56e2effb6e0,,,,2022-11-29 04:25:31.026526
1253e56e2effb6e0,7c692344279da680,compose-post-service,store_post_client,1669695931028,1669695931028444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,2e2f4b640421dfc8,1253e56e2effb6e0,,,,2022-11-29 04:25:31.028444
1253e56e2effb6e0,13974d6d69aecd23,post-storage-service,store_post_server,1669695931028,1669695931028544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,7c692344279da680,1253e56e2effb6e0,,,,2022-11-29 04:25:31.028544
1253e56e2effb6e0,1dc846283c0f429f,post-storage-service,post_storage_mongo_insert_client,1669695931028,1669695931028564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,13974d6d69aecd23,1253e56e2effb6e0,,,,2022-11-29 04:25:31.028564
1253e56e2effb6e0,39791d7bc89c94ed,compose-post-service,write_user_timeline_client,1669695931028,1669695931028984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,2e2f4b640421dfc8,1253e56e2effb6e0,,,,2022-11-29 04:25:31.028984
1253e56e2effb6e0,bb824d2eb408db9c,user-timeline-service,write_user_timeline_server,1669695931029,1669695931029075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,39791d7bc89c94ed,1253e56e2effb6e0,,,,2022-11-29 04:25:31.029075
1253e56e2effb6e0,7f08264104459c20,user-timeline-service,write_user_timeline_mongo_insert_client,1669695931029,1669695931029097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,bb824d2eb408db9c,1253e56e2effb6e0,,,,2022-11-29 04:25:31.029097
1253e56e2effb6e0,3390a42df5ee1e94,user-timeline-service,write_user_timeline_redis_update_client,1669695931029,1669695931029690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,bb824d2eb408db9c,1253e56e2effb6e0,,,,2022-11-29 04:25:31.029690
1253e56e2effb6e0,2ed8234afa7f8541,compose-post-service,write_home_timeline_client,1669695931029,1669695931029903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,2e2f4b640421dfc8,1253e56e2effb6e0,,,,2022-11-29 04:25:31.029903
1253e56e2effb6e0,d48a38a0a006b9fd,home-timeline-service,write_home_timeline_server,1669695931029,1669695931029978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,2ed8234afa7f8541,1253e56e2effb6e0,,,,2022-11-29 04:25:31.029978
1253e56e2effb6e0,fee0da33fd85d1b6,home-timeline-service,get_followers_client,1669695931029,1669695931029982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,d48a38a0a006b9fd,1253e56e2effb6e0,,,,2022-11-29 04:25:31.029982
1253e56e2effb6e0,52e66c982dcf008d,social-graph-service,get_followers_server,1669695931030,1669695931030071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,fee0da33fd85d1b6,1253e56e2effb6e0,,,,2022-11-29 04:25:31.030071
1253e56e2effb6e0,d5c57505a2709202,social-graph-service,social_graph_redis_get_client,1669695931030,1669695931030081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,52e66c982dcf008d,1253e56e2effb6e0,,,,2022-11-29 04:25:31.030081
1253e56e2effb6e0,bf3c147ef366b5c9,home-timeline-service,write_home_timeline_redis_update_client,1669695931030,1669695931030796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,d48a38a0a006b9fd,1253e56e2effb6e0,,,,2022-11-29 04:25:31.030796
651f8e42096a145,651f8e42096a145,nginx-web-server,/wrk2-api/user-timeline/read,1669695931381,1669695931381000,,,string,sampler.type,probabilistic,float64,sampler.param,0.2,int64,http.status_code,200,string,http.status_line,,string,component,nginx,string,nginx.worker_pid,8,string,peer.address,172.18.0.1:60772,string,http.method,GET,string,http.url,http://localhost:8080/wrk2-api/user-timeline/read?user_id=117&start=12&stop=22,string,http.host,localhost:8080,,,,,,,2022-11-29 04:25:31.381000
651f8e42096a145,a6fc2d8c84b0b5f2,nginx-web-server,/wrk2-api/user-timeline/read,1669695931381,1669695931381864,,,string,component,nginx,string,nginx.worker_pid,8.0,string,peer.address,172.18.0.1:60772,string,http.method,GET,string,http.url,http://localhost:8080/wrk2-api/user-timeline/read?user_id=117&start=12&stop=22,string,http.host,localhost:8080,int64,http.status_code,200,string,http.status_line,,,,,,,,CHILD_OF,651f8e42096a145,651f8e42096a145,,,,2022-11-29 04:25:31.381864
651f8e42096a145,de9926a10d99d6e4,nginx-web-server,ReadUserTimeline,1669695931381,1669695931381918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,a6fc2d8c84b0b5f2,651f8e42096a145,,,,2022-11-29 04:25:31.381918
651f8e42096a145,4ddb110d057a5d9b,user-timeline-service,read_user_timeline_server,1669695931382,1669695931382144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,de9926a10d99d6e4,651f8e42096a145,,,,2022-11-29 04:25:31.382144
651f8e42096a145,5d256b27b09275ba,user-timeline-service,read_user_timeline_redis_find_client,1669695931382,1669695931382154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,4ddb110d057a5d9b,651f8e42096a145,,,,2022-11-29 04:25:31.382154
651f8e42096a145,85171bbea4eb0b3,post-storage-service,post_storage_read_posts_server,1669695931382,1669695931382598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,4ddb110d057a5d9b,651f8e42096a145,,,,2022-11-29 04:25:31.382598
651f8e42096a145,512d93e0def22aed,post-storage-service,post_storage_mmc_mget_client,1669695931382,1669695931382662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,85171bbea4eb0b3,651f8e42096a145,,,,2022-11-29 04:25:31.382662
651f8e42096a145,3a69f5855b8d400b,post-storage-service,mongo_find_client,1669695931383,1669695931383186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,85171bbea4eb0b3,651f8e42096a145,,,,2022-11-29 04:25:31.383186
651f8e42096a145,1cf77cfefe14bd33,post-storage-service,mmc_set_client,1669695931384,1669695931384852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,85171bbea4eb0b3,651f8e42096a145,,,,2022-11-29 04:25:31.384852
1a8ba55594cd1976,1a8ba55594cd1976,nginx-web-server,/wrk2-api/post/compose,1669695931601,1669695931601000,,,string,sampler.type,probabilistic,float64,sampler.param,0.2,int64,http.status_code,200,string,http.status_line,,string,component,nginx,string,nginx.worker_pid,8,string,peer.address,172.18.0.1:60742,string,http.method,POST,string,http.url,http://localhost:8080/wrk2-api/post/compose,string,http.host,localhost:8080,,,,,,,2022-11-29 04:25:31.601000
1a8ba55594cd1976,143ce9d77c1b5b51,nginx-web-server,/wrk2-api/post/compose,1669695931601,1669695931601176,,,string,component,nginx,string,nginx.worker_pid,8.0,string,peer.address,172.18.0.1:60742,string,http.method,POST,string,http.url,http://localhost:8080/wrk2-api/post/compose,string,http.host,localhost:8080,int64,http.status_code,200,string,http.status_line,,,,,,,,CHILD_OF,1a8ba55594cd1976,1a8ba55594cd1976,,,,2022-11-29 04:25:31.601176
1a8ba55594cd1976,140d3156e57cdb1a,nginx-web-server,compose_post_client,1669695931601,1669695931601320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,143ce9d77c1b5b51,1a8ba55594cd1976,,,,2022-11-29 04:25:31.601320
1a8ba55594cd1976,a3e85e4744bee429,compose-post-service,compose_post_server,1669695931601,1669695931601677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,140d3156e57cdb1a,1a8ba55594cd1976,,,,2022-11-29 04:25:31.601677
1a8ba55594cd1976,6d1f54bc1bc1877d,compose-post-service,compose_creator_client,1669695931601,1669695931601815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,a3e85e4744bee429,1a8ba55594cd1976,,,,2022-11-29 04:25:31.601815
1a8ba55594cd1976,50bcd752d6647a87,compose-post-service,compose_media_client,1669695931601,1669695931601878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,a3e85e4744bee429,1a8ba55594cd1976,,,,2022-11-29 04:25:31.601878
1a8ba55594cd1976,9f5ce2f3098be58c,compose-post-service,compose_text_client,1669695931601,1669695931601931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,a3e85e4744bee429,1a8ba55594cd1976,,,,2022-11-29 04:25:31.601931
1a8ba55594cd1976,c3901a952fb72805,compose-post-service,compose_unique_id_client,1669695931601,1669695931601954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,a3e85e4744bee429,1a8ba55594cd1976,,,,2022-11-29 04:25:31.601954
1a8ba55594cd1976,a2d2a420ab169b47,user-service,compose_creator_server,1669695931602,1669695931602038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,6d1f54bc1bc1877d,1a8ba55594cd1976,,,,2022-11-29 04:25:31.602038
1a8ba55594cd1976,db0392cbd92d1fa9,unique-id-service,compose_unique_id_server,1669695931602,1669695931602057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,c3901a952fb72805,1a8ba55594cd1976,,,,2022-11-29 04:25:31.602057
1a8ba55594cd1976,b0e29538744b22c2,media-service,compose_media_server,1669695931602,1669695931602309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,50bcd752d6647a87,1a8ba55594cd1976,,,,2022-11-29 04:25:31.602309
1a8ba55594cd1976,5e99bc97e3373d91,text-service,compose_text_server,1669695931602,1669695931602424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,9f5ce2f3098be58c,1a8ba55594cd1976,,,,2022-11-29 04:25:31.602424
1a8ba55594cd1976,24d12da407709934,text-service,compose_urls_client,1669695931602,1669695931602726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,5e99bc97e3373d91,1a8ba55594cd1976,,,,2022-11-29 04:25:31.602726
1a8ba55594cd1976,dc11d836127f71e1,url-shorten-service,compose_urls_server,1669695931602,1669695931602844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,24d12da407709934,1a8ba55594cd1976,,,,2022-11-29 04:25:31.602844
1a8ba55594cd1976,23dc6b6b4d67834,url-shorten-service,url_mongo_insert_client,1669695931602,1669695931602955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,dc11d836127f71e1,1a8ba55594cd1976,,,,2022-11-29 04:25:31.602955
1a8ba55594cd1976,6752c525d672ecfa,text-service,compose_user_mentions_client,1669695931603,1669695931603007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,5e99bc97e3373d91,1a8ba55594cd1976,,,,2022-11-29 04:25:31.603007
1a8ba55594cd1976,717e992842c8bf42,user-mention-service,compose_user_mentions_server,1669695931603,1669695931603490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,6752c525d672ecfa,1a8ba55594cd1976,,,,2022-11-29 04:25:31.603490
1a8ba55594cd1976,16143e7192e8c846,user-mention-service,compose_user_mentions_memcached_get_client,1669695931603,1669695931603503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,717e992842c8bf42,1a8ba55594cd1976,,,,2022-11-29 04:25:31.603503
1a8ba55594cd1976,8fbce6799437650c,user-mention-service,compose_user_mentions_mongo_find_client,1669695931604,1669695931604230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,717e992842c8bf42,1a8ba55594cd1976,,,,2022-11-29 04:25:31.604230
1a8ba55594cd1976,4c7cfe82795de39a,compose-post-service,store_post_client,1669695931605,1669695931605865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,a3e85e4744bee429,1a8ba55594cd1976,,,,2022-11-29 04:25:31.605865
1a8ba55594cd1976,a371641021e26e16,post-storage-service,store_post_server,1669695931605,1669695931605952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,4c7cfe82795de39a,1a8ba55594cd1976,,,,2022-11-29 04:25:31.605952
1a8ba55594cd1976,a09f7dc68551dd42,post-storage-service,post_storage_mongo_insert_client,1669695931605,1669695931605971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,a371641021e26e16,1a8ba55594cd1976,,,,2022-11-29 04:25:31.605971
1a8ba55594cd1976,ecff06cd720943fa,compose-post-service,write_user_timeline_client,1669695931606,1669695931606420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,a3e85e4744bee429,1a8ba55594cd1976,,,,2022-11-29 04:25:31.606420
1a8ba55594cd1976,496403a84735cefb,user-timeline-service,write_user_timeline_server,1669695931606,1669695931606521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,ecff06cd720943fa,1a8ba55594cd1976,,,,2022-11-29 04:25:31.606521
1a8ba55594cd1976,bbac575bd04a877b,user-timeline-service,write_user_timeline_mongo_insert_client,1669695931606,1669695931606543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,496403a84735cefb,1a8ba55594cd1976,,,,2022-11-29 04:25:31.606543
1a8ba55594cd1976,d6c9b326492dc508,user-timeline-service,write_user_timeline_redis_update_client,1669695931607,1669695931607252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,496403a84735cefb,1a8ba55594cd1976,,,,2022-11-29 04:25:31.607252
1a8ba55594cd1976,f5b5c524aff17976,compose-post-service,write_home_timeline_client,1669695931607,1669695931607561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,a3e85e4744bee429,1a8ba55594cd1976,,,,2022-11-29 04:25:31.607561
1a8ba55594cd1976,b1ddeb48a5fe3234,home-timeline-service,write_home_timeline_server,1669695931607,1669695931607644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,f5b5c524aff17976,1a8ba55594cd1976,,,,2022-11-29 04:25:31.607644
1a8ba55594cd1976,74c7fc213676d6f3,home-timeline-service,get_followers_client,1669695931607,1669695931607648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,b1ddeb48a5fe3234,1a8ba55594cd1976,,,,2022-11-29 04:25:31.607648
1a8ba55594cd1976,b452527aea0de95,social-graph-service,get_followers_server,1669695931607,1669695931607811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,74c7fc213676d6f3,1a8ba55594cd1976,,,,2022-11-29 04:25:31.607811
1a8ba55594cd1976,48ab2c334ef11ec,social-graph-service,social_graph_redis_get_client,1669695931607,1669695931607821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,b452527aea0de95,1a8ba55594cd1976,,,,2022-11-29 04:25:31.607821
1a8ba55594cd1976,93a5450764dba3c8,home-timeline-service,write_home_timeline_redis_update_client,1669695931608,1669695931608114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,b1ddeb48a5fe3234,1a8ba55594cd1976,,,,2022-11-29 04:25:31.608114
14705c88f0198701,14705c88f0198701,nginx-web-server,/wrk2-api/user-timeline/read,1669695931912,1669695931912000,,,string,sampler.type,probabilistic,float64,sampler.param,0.2,int64,http.status_code,200,string,http.status_line,,string,component,nginx,string,nginx.worker_pid,8,string,peer.address,172.18.0.1:60596,string,http.method,GET,string,http.url,http://localhost:8080/wrk2-api/user-timeline/read?user_id=375&start=95&stop=105,string,http.host,localhost:8080,,,,,,,2022-11-29 04:25:31.912000
c506c0c5202f87,c506c0c5202f87,nginx-web-server,/wrk2-api/post/compose,1669695931912,1669695931912000,,,string,sampler.type,probabilistic,float64,sampler.param,0.2,int64,http.status_code,200,string,http.status_line,,string,component,nginx,string,nginx.worker_pid,7,string,peer.address,172.18.0.1:60572,string,http.method,POST,string,http.url,http://localhost:8080/wrk2-api/post/compose,string,http.host,localhost:8080,,,,,,,2022-11-29 04:25:31.912000
c506c0c5202f87,672ac001962bf4cf,nginx-web-server,/wrk2-api/post/compose,1669695931912,1669695931912259,,,string,component,nginx,string,nginx.worker_pid,7.0,string,peer.address,172.18.0.1:60572,string,http.method,POST,string,http.url,http://localhost:8080/wrk2-api/post/compose,string,http.host,localhost:8080,int64,http.status_code,200,string,http.status_line,,,,,,,,CHILD_OF,c506c0c5202f87,c506c0c5202f87,,,,2022-11-29 04:25:31.912259
c506c0c5202f87,eedd8a67424b4341,nginx-web-server,compose_post_client,1669695931912,1669695931912406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,672ac001962bf4cf,c506c0c5202f87,,,,2022-11-29 04:25:31.912406
14705c88f0198701,6f96a5e581d3747a,nginx-web-server,/wrk2-api/user-timeline/read,1669695931912,1669695931912469,,,string,component,nginx,string,nginx.worker_pid,8.0,string,peer.address,172.18.0.1:60596,string,http.method,GET,string,http.url,http://localhost:8080/wrk2-api/user-timeline/read?user_id=375&start=95&stop=105,string,http.host,localhost:8080,int64,http.status_code,200,string,http.status_line,,,,,,,,CHILD_OF,14705c88f0198701,14705c88f0198701,,,,2022-11-29 04:25:31.912469
14705c88f0198701,5501f0cb506a4bc2,nginx-web-server,ReadUserTimeline,1669695931912,1669695931912527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,6f96a5e581d3747a,14705c88f0198701,,,,2022-11-29 04:25:31.912527
c506c0c5202f87,a518aef935fa357f,compose-post-service,compose_post_server,1669695931912,1669695931912730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,eedd8a67424b4341,c506c0c5202f87,,,,2022-11-29 04:25:31.912730
c506c0c5202f87,a4a53c6a4aef93b9,compose-post-service,compose_text_client,1669695931912,1669695931912866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,a518aef935fa357f,c506c0c5202f87,,,,2022-11-29 04:25:31.912866
c506c0c5202f87,ab2ce34fc3f73af1,compose-post-service,compose_unique_id_client,1669695931912,1669695931912918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,a518aef935fa357f,c506c0c5202f87,,,,2022-11-29 04:25:31.912918
c506c0c5202f87,b71b2f7e88df8ab8,text-service,compose_text_server,1669695931912,1669695931912981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,a4a53c6a4aef93b9,c506c0c5202f87,,,,2022-11-29 04:25:31.912981
c506c0c5202f87,a8e80f19dd11cafb,compose-post-service,compose_media_client,1669695931912,1669695931912987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,a518aef935fa357f,c506c0c5202f87,,,,2022-11-29 04:25:31.912987
c506c0c5202f87,63b8986c7fa64805,compose-post-service,compose_creator_client,1669695931913,1669695931913048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,a518aef935fa357f,c506c0c5202f87,,,,2022-11-29 04:25:31.913048
c506c0c5202f87,56fc0938464e434c,user-service,compose_creator_server,1669695931913,1669695931913184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,63b8986c7fa64805,c506c0c5202f87,,,,2022-11-29 04:25:31.913184
c506c0c5202f87,33bc5857a4c0387a,text-service,compose_user_mentions_client,1669695931913,1669695931913268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,b71b2f7e88df8ab8,c506c0c5202f87,,,,2022-11-29 04:25:31.913268
c506c0c5202f87,a588617d49f1442,text-service,compose_urls_client,1669695931913,1669695931913332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,b71b2f7e88df8ab8,c506c0c5202f87,,,,2022-11-29 04:25:31.913332
c506c0c5202f87,c0b3523cfa2c48e4,media-service,compose_media_server,1669695931913,1669695931913361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,a8e80f19dd11cafb,c506c0c5202f87,,,,2022-11-29 04:25:31.913361
c506c0c5202f87,facbc60ecafc8e58,unique-id-service,compose_unique_id_server,1669695931913,1669695931913429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,ab2ce34fc3f73af1,c506c0c5202f87,,,,2022-11-29 04:25:31.913429
c506c0c5202f87,a97ff899ca64d5c5,user-mention-service,compose_user_mentions_server,1669695931913,1669695931913587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,33bc5857a4c0387a,c506c0c5202f87,,,,2022-11-29 04:25:31.913587
c506c0c5202f87,8dd32844db9e3546,user-mention-service,compose_user_mentions_memcached_get_client,1669695931913,1669695931913602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,a97ff899ca64d5c5,c506c0c5202f87,,,,2022-11-29 04:25:31.913602
14705c88f0198701,c791abf0d45b78f8,user-timeline-service,read_user_timeline_server,1669695931913,1669695931913863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,5501f0cb506a4bc2,14705c88f0198701,,,,2022-11-29 04:25:31.913863
14705c88f0198701,2383c63c16c18a3e,user-timeline-service,read_user_timeline_redis_find_client,1669695931913,1669695931913872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,c791abf0d45b78f8,14705c88f0198701,,,,2022-11-29 04:25:31.913872
