traceID,spanID,process.serviceName,operationName,startTime,startTimeMillis,duration,tags.0.type,tags.0.key,tags.0.value,tags.1.type,tags.1.key,tags.1.value,tags.2.type,tags.2.key,tags.2.value,tags.3.type,tags.3.key,tags.3.value,tags.4.type,tags.4.key,tags.4.value,tags.5.type,tags.5.key,tags.5.value,tags.6.type,tags.6.key,tags.6.value,tags.7.type,tags.7.key,tags.7.value,tags.8.type,tags.8.key,tags.8.value,tags.9.type,tags.9.key,tags.9.value,references.0.refType,references.0.spanID,references.0.traceID,tags.10.type,tags.10.key,tags.10.value,timeStamp
b0fa31d8211838d4,9e52c14a121df0bc,compose-post-service,UploadUserMentions,1635326859537012,1635326859537,1618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,24e06b011474626a,b0fa31d8211838d4,,,,2021-10-27 09:27:39.537012
b0fa31d8211838d4,34928d88e05dec62,compose-post-service,RedisHashSet,1635326859537034,1635326859537,1579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,9e52c14a121df0bc,b0fa31d8211838d4,,,,2021-10-27 09:27:39.537034
b0fa31d8211838d4,1d83267417e30607,compose-post-service,UploadUrls,1635326859538807,1635326859538,585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,42195ce4c4432203,b0fa31d8211838d4,,,,2021-10-27 09:27:39.538807
b0fa31d8211838d4,e1d27c6500a0a031,compose-post-service,RedisHashSet,1635326859538832,1635326859538,554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,1d83267417e30607,b0fa31d8211838d4,,,,2021-10-27 09:27:39.538832
3d6b48e71e287b39,510f6bd458e26bbb,compose-post-service,UploadText,1635326859538935,1635326859538,3756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,6b895aecb1306faf,3d6b48e71e287b39,,,,2021-10-27 09:27:39.538935
3d6b48e71e287b39,bbe826e3f4ddfd4,compose-post-service,RedisHashSet,1635326859538943,1635326859538,399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,510f6bd458e26bbb,3d6b48e71e287b39,,,,2021-10-27 09:27:39.538943
b0fa31d8211838d4,c33fe6397aeb92ca,compose-post-service,UploadText,1635326859540197,1635326859540,6183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,9429ab877358da01,b0fa31d8211838d4,,,,2021-10-27 09:27:39.540197
b0fa31d8211838d4,c733ceef24088660,compose-post-service,RedisHashSet,1635326859540212,1635326859540,2168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,c33fe6397aeb92ca,b0fa31d8211838d4,,,,2021-10-27 09:27:39.540212
3d6b48e71e287b39,b51d68e1ec36ccb7,post-storage-service,StorePost,1635326859540328,1635326859540,653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,510f6bd458e26bbb,3d6b48e71e287b39,,,,2021-10-27 09:27:39.540328
3d6b48e71e287b39,773300645aa4a32f,post-storage-service,MongoInsertPost,1635326859540365,1635326859540,590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,b51d68e1ec36ccb7,3d6b48e71e287b39,,,,2021-10-27 09:27:39.540365
3d6b48e71e287b39,419dab4ba2475202,user-timeline-service,WriteUserTimeline,1635326859540429,1635326859540,1862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,510f6bd458e26bbb,3d6b48e71e287b39,,,,2021-10-27 09:27:39.540429
3d6b48e71e287b39,8047be547f7f0bce,user-timeline-service,MongoFindUser,1635326859540453,1635326859540,1842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,419dab4ba2475202,3d6b48e71e287b39,,,,2021-10-27 09:27:39.540453
3d6b48e71e287b39,11db819363fb5c94,user-timeline-service,MongoInsert,1635326859541430,1635326859541,553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,419dab4ba2475202,3d6b48e71e287b39,,,,2021-10-27 09:27:39.541430
3d6b48e71e287b39,81a31ee490a4bbc1,write-home-timeline-service,FanoutHomeTimelines,1635326859541584,1635326859541,8203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,510f6bd458e26bbb,3d6b48e71e287b39,,,,2021-10-27 09:27:39.541584
3d6b48e71e287b39,3c5eec273d4c9499,social-graph-service,GetFollowers,1635326859541707,1635326859541,1130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,81a31ee490a4bbc1,3d6b48e71e287b39,,,,2021-10-27 09:27:39.541707
3d6b48e71e287b39,984428f421f5f544,social-graph-service,RedisGet,1635326859541723,1635326859541,1072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,3c5eec273d4c9499,3d6b48e71e287b39,,,,2021-10-27 09:27:39.541723
3d6b48e71e287b39,3ba1f6b7e77db355,user-timeline-service,RedisUpdate,1635326859542018,1635326859542,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,419dab4ba2475202,3d6b48e71e287b39,,,,2021-10-27 09:27:39.542018
3d6b48e71e287b39,72fadc1fc4d3687a,write-home-timeline-service,RedisUpdate,1635326859543224,1635326859543,6506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,81a31ee490a4bbc1,3d6b48e71e287b39,,,,2021-10-27 09:27:39.543224
b0fa31d8211838d4,d322b4c2d44608f6,user-timeline-service,WriteUserTimeline,1635326859544033,1635326859544,2135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,c33fe6397aeb92ca,b0fa31d8211838d4,,,,2021-10-27 09:27:39.544033
b0fa31d8211838d4,567f1aa844658e7d,post-storage-service,StorePost,1635326859544044,1635326859544,712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,c33fe6397aeb92ca,b0fa31d8211838d4,,,,2021-10-27 09:27:39.544044
b0fa31d8211838d4,64675c32d1767811,user-timeline-service,MongoFindUser,1635326859544061,1635326859544,2111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,d322b4c2d44608f6,b0fa31d8211838d4,,,,2021-10-27 09:27:39.544061
b0fa31d8211838d4,83cad5eb79a2d84b,post-storage-service,MongoInsertPost,1635326859544083,1635326859544,606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,567f1aa844658e7d,b0fa31d8211838d4,,,,2021-10-27 09:27:39.544083
b0fa31d8211838d4,6fad84d5cd44509f,user-timeline-service,MongoInsert,1635326859544747,1635326859544,870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,d322b4c2d44608f6,b0fa31d8211838d4,,,,2021-10-27 09:27:39.544747
b0fa31d8211838d4,6461849449b0ef2e,write-home-timeline-service,FanoutHomeTimelines,1635326859544992,1635326859544,5662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,c33fe6397aeb92ca,b0fa31d8211838d4,,,,2021-10-27 09:27:39.544992
b0fa31d8211838d4,fec579cb5dda28e8,social-graph-service,GetFollowers,1635326859545103,1635326859545,1125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,6461849449b0ef2e,b0fa31d8211838d4,,,,2021-10-27 09:27:39.545103
b0fa31d8211838d4,cc896e2e253d49d3,social-graph-service,RedisGet,1635326859545118,1635326859545,1033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,fec579cb5dda28e8,b0fa31d8211838d4,,,,2021-10-27 09:27:39.545118
b0fa31d8211838d4,a6e895a29c970d34,user-timeline-service,RedisUpdate,1635326859545648,1635326859545,510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,d322b4c2d44608f6,b0fa31d8211838d4,,,,2021-10-27 09:27:39.545648
b0fa31d8211838d4,a80a858ae57ad89a,write-home-timeline-service,RedisUpdate,1635326859546335,1635326859546,4299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,6461849449b0ef2e,b0fa31d8211838d4,,,,2021-10-27 09:27:39.546335
d3cf10b0f030c497,d3cf10b0f030c497,nginx-web-server,/wrk2-api/post/compose,1635326859573000,1635326859573,8257,string,sampler.type,const,bool,sampler.param,true,int64,http.status_code,200,string,http.status_line,,string,component,nginx,string,nginx.worker_pid,12,string,peer.address,172.21.0.1:55194,string,http.method,POST,string,http.url,http://localhost:8080/wrk2-api/post/compose,string,http.host,localhost:8080,,,,,,,2021-10-27 09:27:39.573000
d3cf10b0f030c497,74d177565dcbbc67,nginx-web-server,/wrk2-api/post/compose,1635326859573185,1635326859573,8072,string,component,nginx,string,nginx.worker_pid,12,string,peer.address,172.21.0.1:55194,string,http.method,POST,string,http.url,http://localhost:8080/wrk2-api/post/compose,string,http.host,localhost:8080,int64,http.status_code,200,string,http.status_line,,,,,,,,CHILD_OF,d3cf10b0f030c497,d3cf10b0f030c497,,,,2021-10-27 09:27:39.573185
d3cf10b0f030c497,46d2053c76cdddba,nginx-web-server,ComposePost,1635326859573278,1635326859573,7874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,74d177565dcbbc67,d3cf10b0f030c497,,,,2021-10-27 09:27:39.573278
d3cf10b0f030c497,ce8459d617934e31,user-service,UploadUserWithUserId,1635326859573769,1635326859573,1642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,46d2053c76cdddba,d3cf10b0f030c497,,,,2021-10-27 09:27:39.573769
d3cf10b0f030c497,c9ae7cdc98096734,text-service,UploadText,1635326859573921,1635326859573,6865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,46d2053c76cdddba,d3cf10b0f030c497,,,,2021-10-27 09:27:39.573921
d3cf10b0f030c497,3b39af3f04f6aa1e,media-service,UploadMedia,1635326859574055,1635326859574,915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,46d2053c76cdddba,d3cf10b0f030c497,,,,2021-10-27 09:27:39.574055
d3cf10b0f030c497,7ed925567dc77ae,compose-post-service,UploadMedia,1635326859574173,1635326859574,725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,3b39af3f04f6aa1e,d3cf10b0f030c497,,,,2021-10-27 09:27:39.574173
d3cf10b0f030c497,3357a56b59064e6,compose-post-service,RedisHashSet,1635326859574196,1635326859574,684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,7ed925567dc77ae,d3cf10b0f030c497,,,,2021-10-27 09:27:39.574196
d3cf10b0f030c497,917cb619f09c2cd9,unique-id-service,UploadUniqueId,1635326859574468,1635326859574,986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,46d2053c76cdddba,d3cf10b0f030c497,,,,2021-10-27 09:27:39.574468
d3cf10b0f030c497,6c21167dfe9d6057,compose-post-service,UploadUniqueId,1635326859574578,1635326859574,815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,917cb619f09c2cd9,d3cf10b0f030c497,,,,2021-10-27 09:27:39.574578
d3cf10b0f030c497,412b75b4a143c58d,compose-post-service,RedisHashSet,1635326859574591,1635326859574,790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,6c21167dfe9d6057,d3cf10b0f030c497,,,,2021-10-27 09:27:39.574591
d3cf10b0f030c497,9f0e84c301e1fdb,compose-post-service,UploadCreator,1635326859574648,1635326859574,636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,ce8459d617934e31,d3cf10b0f030c497,,,,2021-10-27 09:27:39.574648
d3cf10b0f030c497,e6fa3f950421c550,compose-post-service,RedisHashSet,1635326859574663,1635326859574,609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,9f0e84c301e1fdb,d3cf10b0f030c497,,,,2021-10-27 09:27:39.574663
d3cf10b0f030c497,204a9b2de92ab459,user-mention-service,UploadUserMentions,1635326859574728,1635326859574,2107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,c9ae7cdc98096734,d3cf10b0f030c497,,,,2021-10-27 09:27:39.574728
d3cf10b0f030c497,87d2798f4c1b551d,url-shorten-service,UploadUrls,1635326859575057,1635326859575,1358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,c9ae7cdc98096734,d3cf10b0f030c497,,,,2021-10-27 09:27:39.575057
d3cf10b0f030c497,af511f3737fb30ca,compose-post-service,UploadUrls,1635326859575291,1635326859575,963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,87d2798f4c1b551d,d3cf10b0f030c497,,,,2021-10-27 09:27:39.575291
d3cf10b0f030c497,a4e66f4194031d39,compose-post-service,RedisHashSet,1635326859575308,1635326859575,926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,af511f3737fb30ca,d3cf10b0f030c497,,,,2021-10-27 09:27:39.575308
d3cf10b0f030c497,ccf7f9ca6778e4eb,compose-post-service,UploadUserMentions,1635326859575657,1635326859575,1092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,204a9b2de92ab459,d3cf10b0f030c497,,,,2021-10-27 09:27:39.575657
d3cf10b0f030c497,a9b0c03095f80c7b,compose-post-service,RedisHashSet,1635326859575679,1635326859575,1055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,ccf7f9ca6778e4eb,d3cf10b0f030c497,,,,2021-10-27 09:27:39.575679
d3cf10b0f030c497,c4c81fc422bccab3,compose-post-service,UploadText,1635326859576874,1635326859576,3789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,c9ae7cdc98096734,d3cf10b0f030c497,,,,2021-10-27 09:27:39.576874
d3cf10b0f030c497,9d6c97ca77d262cc,compose-post-service,RedisHashSet,1635326859576890,1635326859576,448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,c4c81fc422bccab3,d3cf10b0f030c497,,,,2021-10-27 09:27:39.576890
d3cf10b0f030c497,8ca5a770320cb4c3,user-timeline-service,WriteUserTimeline,1635326859578003,1635326859578,1635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,c4c81fc422bccab3,d3cf10b0f030c497,,,,2021-10-27 09:27:39.578003
d3cf10b0f030c497,c2f05cd8690ddeab,user-timeline-service,MongoFindUser,1635326859578034,1635326859578,1608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,8ca5a770320cb4c3,d3cf10b0f030c497,,,,2021-10-27 09:27:39.578034
d3cf10b0f030c497,a7abd761ed56fc14,user-timeline-service,MongoInsert,1635326859578750,1635326859578,533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,8ca5a770320cb4c3,d3cf10b0f030c497,,,,2021-10-27 09:27:39.578750
d3cf10b0f030c497,6af4be3eef902659,user-timeline-service,RedisUpdate,1635326859579319,1635326859579,309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,8ca5a770320cb4c3,d3cf10b0f030c497,,,,2021-10-27 09:27:39.579319
d3cf10b0f030c497,1b13b4ea1c034e27,post-storage-service,StorePost,1635326859579783,1635326859579,678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,c4c81fc422bccab3,d3cf10b0f030c497,,,,2021-10-27 09:27:39.579783
d3cf10b0f030c497,d6feca471f828a7e,post-storage-service,MongoInsertPost,1635326859579825,1635326859579,613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,1b13b4ea1c034e27,d3cf10b0f030c497,,,,2021-10-27 09:27:39.579825
d3cf10b0f030c497,ead43f55cc979ca7,write-home-timeline-service,FanoutHomeTimelines,1635326859580210,1635326859580,7495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,c4c81fc422bccab3,d3cf10b0f030c497,,,,2021-10-27 09:27:39.580210
d3cf10b0f030c497,ce91dcc05b3d1127,social-graph-service,GetFollowers,1635326859580440,1635326859580,3565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,ead43f55cc979ca7,d3cf10b0f030c497,,,,2021-10-27 09:27:39.580440
d3cf10b0f030c497,4e34140d1a8e9d6b,social-graph-service,RedisGet,1635326859580456,1635326859580,475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,ce91dcc05b3d1127,d3cf10b0f030c497,,,,2021-10-27 09:27:39.580456
d3cf10b0f030c497,6a11c1632bbc7581,social-graph-service,MongoFindUser,1635326859580994,1635326859580,1530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,ce91dcc05b3d1127,d3cf10b0f030c497,,,,2021-10-27 09:27:39.580994
d3cf10b0f030c497,bfa42b18b26a12d7,social-graph-service,RedisInsert,1635326859582555,1635326859582,1423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,ce91dcc05b3d1127,d3cf10b0f030c497,,,,2021-10-27 09:27:39.582555
d3cf10b0f030c497,e8dc8e1e676eee4c,write-home-timeline-service,RedisUpdate,1635326859584144,1635326859584,3530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,ead43f55cc979ca7,d3cf10b0f030c497,,,,2021-10-27 09:27:39.584144
5401c5d5ccabbc25,5401c5d5ccabbc25,nginx-web-server,/wrk2-api/post/compose,1635326860083000,1635326860083,12186,string,sampler.type,const,bool,sampler.param,true,int64,http.status_code,200,string,http.status_line,,string,component,nginx,string,nginx.worker_pid,14,string,peer.address,172.21.0.1:55166,string,http.method,POST,string,http.url,http://localhost:8080/wrk2-api/post/compose,string,http.host,localhost:8080,,,,,,,2021-10-27 09:27:40.083000
5401c5d5ccabbc25,7b5b0e53574bff9f,nginx-web-server,/wrk2-api/post/compose,1635326860083364,1635326860083,11821,string,component,nginx,string,nginx.worker_pid,14,string,peer.address,172.21.0.1:55166,string,http.method,POST,string,http.url,http://localhost:8080/wrk2-api/post/compose,string,http.host,localhost:8080,int64,http.status_code,200,string,http.status_line,,,,,,,,CHILD_OF,5401c5d5ccabbc25,5401c5d5ccabbc25,,,,2021-10-27 09:27:40.083364
5401c5d5ccabbc25,a3912842637f95ff,nginx-web-server,ComposePost,1635326860083528,1635326860083,11526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,7b5b0e53574bff9f,5401c5d5ccabbc25,,,,2021-10-27 09:27:40.083528
5401c5d5ccabbc25,32a7a877146f3764,media-service,UploadMedia,1635326860084250,1635326860084,1912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,a3912842637f95ff,5401c5d5ccabbc25,,,,2021-10-27 09:27:40.084250
5401c5d5ccabbc25,2c5c2a704e30c032,user-service,UploadUserWithUserId,1635326860084457,1635326860084,1264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,a3912842637f95ff,5401c5d5ccabbc25,,,,2021-10-27 09:27:40.084457
5401c5d5ccabbc25,e6c5155b9eb95914,compose-post-service,UploadMedia,1635326860084568,1635326860084,1422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,32a7a877146f3764,5401c5d5ccabbc25,,,,2021-10-27 09:27:40.084568
5401c5d5ccabbc25,d22922e366ef1636,compose-post-service,RedisHashSet,1635326860084700,1635326860084,1251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,e6c5155b9eb95914,5401c5d5ccabbc25,,,,2021-10-27 09:27:40.084700
5401c5d5ccabbc25,bda8c318fcffa7d8,compose-post-service,UploadCreator,1635326860084740,1635326860084,824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,2c5c2a704e30c032,5401c5d5ccabbc25,,,,2021-10-27 09:27:40.084740
5401c5d5ccabbc25,d140c0bb89d2ad6b,compose-post-service,RedisHashSet,1635326860084774,1635326860084,746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,bda8c318fcffa7d8,5401c5d5ccabbc25,,,,2021-10-27 09:27:40.084774
5401c5d5ccabbc25,eef711e99bc8d7bd,text-service,UploadText,1635326860086138,1635326860086,8713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,a3912842637f95ff,5401c5d5ccabbc25,,,,2021-10-27 09:27:40.086138
5401c5d5ccabbc25,c2e3a6bff82404a8,unique-id-service,UploadUniqueId,1635326860086584,1635326860086,1125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,a3912842637f95ff,5401c5d5ccabbc25,,,,2021-10-27 09:27:40.086584
5401c5d5ccabbc25,7b58510bc9504b2d,compose-post-service,UploadUniqueId,1635326860086832,1635326860086,731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,c2e3a6bff82404a8,5401c5d5ccabbc25,,,,2021-10-27 09:27:40.086832
5401c5d5ccabbc25,718a701217bf50d0,compose-post-service,RedisHashSet,1635326860086855,1635326860086,666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,7b58510bc9504b2d,5401c5d5ccabbc25,,,,2021-10-27 09:27:40.086855
5401c5d5ccabbc25,7dcd565d8f2442c3,url-shorten-service,UploadUrls,1635326860087993,1635326860087,2509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,eef711e99bc8d7bd,5401c5d5ccabbc25,,,,2021-10-27 09:27:40.087993
5401c5d5ccabbc25,90b51892484d516f,user-mention-service,UploadUserMentions,1635326860088110,1635326860088,2951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,eef711e99bc8d7bd,5401c5d5ccabbc25,,,,2021-10-27 09:27:40.088110
5401c5d5ccabbc25,7d5afd3437c7f9f6,compose-post-service,UploadUrls,1635326860088376,1635326860088,1880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,7dcd565d8f2442c3,5401c5d5ccabbc25,,,,2021-10-27 09:27:40.088376
5401c5d5ccabbc25,9785247e78772ff0,compose-post-service,RedisHashSet,1635326860088410,1635326860088,1813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,7d5afd3437c7f9f6,5401c5d5ccabbc25,,,,2021-10-27 09:27:40.088410
5401c5d5ccabbc25,a36782d6d218b4e8,compose-post-service,UploadUserMentions,1635326860089809,1635326860089,1043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,90b51892484d516f,5401c5d5ccabbc25,,,,2021-10-27 09:27:40.089809
5401c5d5ccabbc25,d45ec434a3888e4a,compose-post-service,RedisHashSet,1635326860089877,1635326860089,942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,a36782d6d218b4e8,5401c5d5ccabbc25,,,,2021-10-27 09:27:40.089877
5401c5d5ccabbc25,e36c5120de6c3d0f,compose-post-service,UploadText,1635326860091319,1635326860091,3364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,eef711e99bc8d7bd,5401c5d5ccabbc25,,,,2021-10-27 09:27:40.091319
5401c5d5ccabbc25,c79277b876a1aa63,compose-post-service,RedisHashSet,1635326860091328,1635326860091,361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,e36c5120de6c3d0f,5401c5d5ccabbc25,,,,2021-10-27 09:27:40.091328
5401c5d5ccabbc25,c49316edd4ae5b2e,post-storage-service,StorePost,1635326860092654,1635326860092,813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,e36c5120de6c3d0f,5401c5d5ccabbc25,,,,2021-10-27 09:27:40.092654
5401c5d5ccabbc25,1e7ec1a14ac95ddc,user-timeline-service,WriteUserTimeline,1635326860092654,1635326860092,1907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,e36c5120de6c3d0f,5401c5d5ccabbc25,,,,2021-10-27 09:27:40.092654
5401c5d5ccabbc25,afc7dd268f94efec,user-timeline-service,MongoFindUser,1635326860092683,1635326860092,1882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,1e7ec1a14ac95ddc,5401c5d5ccabbc25,,,,2021-10-27 09:27:40.092683
5401c5d5ccabbc25,bbbbca7759eed426,post-storage-service,MongoInsertPost,1635326860092697,1635326860092,739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,c49316edd4ae5b2e,5401c5d5ccabbc25,,,,2021-10-27 09:27:40.092697
5401c5d5ccabbc25,41264902e7dde9af,user-timeline-service,MongoInsert,1635326860093309,1635326860093,590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,1e7ec1a14ac95ddc,5401c5d5ccabbc25,,,,2021-10-27 09:27:40.093309
5401c5d5ccabbc25,b0f3426b2590a69b,write-home-timeline-service,FanoutHomeTimelines,1635326860093513,1635326860093,3651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,e36c5120de6c3d0f,5401c5d5ccabbc25,,,,2021-10-27 09:27:40.093513
5401c5d5ccabbc25,b81c0ac723d9cef8,user-timeline-service,RedisUpdate,1635326860093952,1635326860093,597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,1e7ec1a14ac95ddc,5401c5d5ccabbc25,,,,2021-10-27 09:27:40.093952
5401c5d5ccabbc25,87bb512c53560239,social-graph-service,GetFollowers,1635326860093994,1635326860093,2033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,b0f3426b2590a69b,5401c5d5ccabbc25,,,,2021-10-27 09:27:40.093994
5401c5d5ccabbc25,201dbab2b9e4b0ab,social-graph-service,RedisGet,1635326860094022,1635326860094,521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,87bb512c53560239,5401c5d5ccabbc25,,,,2021-10-27 09:27:40.094022
5401c5d5ccabbc25,15cd8d7150032a75,social-graph-service,MongoFindUser,1635326860094573,1635326860094,831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,87bb512c53560239,5401c5d5ccabbc25,,,,2021-10-27 09:27:40.094573
5401c5d5ccabbc25,d6393f416079734b,social-graph-service,RedisInsert,1635326860095430,1635326860095,569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,87bb512c53560239,5401c5d5ccabbc25,,,,2021-10-27 09:27:40.095430
5401c5d5ccabbc25,9bc9f6d1f0fcba81,write-home-timeline-service,RedisUpdate,1635326860096171,1635326860096,974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,b0f3426b2590a69b,5401c5d5ccabbc25,,,,2021-10-27 09:27:40.096171
c9f696b3408162fe,c9f696b3408162fe,nginx-web-server,/wrk2-api/post/compose,1635326860098000,1635326860098,7425,string,sampler.type,const,bool,sampler.param,true,int64,http.status_code,200,string,http.status_line,,string,component,nginx,string,nginx.worker_pid,13,string,peer.address,172.21.0.1:55150,string,http.method,POST,string,http.url,http://localhost:8080/wrk2-api/post/compose,string,http.host,localhost:8080,,,,,,,2021-10-27 09:27:40.098000
c9f696b3408162fe,146f556d7ccb2323,nginx-web-server,/wrk2-api/post/compose,1635326860099010,1635326860099,6414,string,component,nginx,string,nginx.worker_pid,13,string,peer.address,172.21.0.1:55150,string,http.method,POST,string,http.url,http://localhost:8080/wrk2-api/post/compose,string,http.host,localhost:8080,int64,http.status_code,200,string,http.status_line,,,,,,,,CHILD_OF,c9f696b3408162fe,c9f696b3408162fe,,,,2021-10-27 09:27:40.099010
c9f696b3408162fe,2b94a6891adf58c3,nginx-web-server,ComposePost,1635326860099136,1635326860099,6182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,146f556d7ccb2323,c9f696b3408162fe,,,,2021-10-27 09:27:40.099136
